concept_id,arabic_words,gloss,has_example,parent_id,data_source
41249,الائجاز,أداء المقصود بأقلّ من العبارة المتعارفة,False,293253.0,38
41250,الايغال,هو ختم البيت بما يفيد نكتة يتمّ المعنى دونها لزيادة المبالغة كما في قول الخنساء في مرثية أخيها صخرٍ (وإنّ صخراً لَتَأتَمُّ الهُداةُ بهِ كأنّه علمٌ في رأسه نارٌ) فإنّ قولها كأنّه علم وافٍ بالمقصود وهو ,False,293283.0,38
41251,باب الأبواب,وهو التوبة لأنّها أوّل ما يدخل به العبد حضرة القُرْب من جناب الربّ,False,293252.0,38
41252,بَارِقَةٌ,وهي لائحة تردّ من الجناب الأقدس وتنطفئ سريعاً وهي من أوائل الكشف ومباديه,False,293283.0,38
41253,بَاطِلٌ,هو الذي لا يكون صحيحاً بأصله,False,293264.0,38
41254,بَاطِلٌ,ما لا يعتمد به وما لا يفيد شيئاً,False,293264.0,38
41255,بَاطِلٌ,ما كان فائت المعنى من كلّ وجه مع وجود الصورة أمّا انعدام الأهليّة أو المحليّة كبيع الحرّ وبيع الصبيّ,False,293264.0,38
41257,البُتَيريّة,هو بتير االنوى وافقوا السليمانيّة إلّا أنّهم توقّفوا في عثمان رضي الله عنه,False,293867.0,38
41260,بُخْلٌ,هو المنع من مال نفسه وقيل البخل ترك الايثار عند الحاجة قال حكيم البخل نحو صفات الإنسانيّة واثبات عادات الحيوانيّة,False,293228.0,38
41262,البُدّ,هو الذي لا ضرورة فيه,False,293264.0,38
41263,بَدَاءٌ,ظهور الرأي بعد أن لم يكن,False,293253.0,38
41264,بَدَائِيَّةٌ,هم الذين جوّزوا البداء على الله تعالى,False,293867.0,38
41266,بِدْعَةٌ,هي الفعلة المخالفة للسنّة سميّت البدعة لأنّ قائلها ابتدعها من غير مقال أمام,False,293252.0,38
41267,البدلاء,هم سبعة رجال مَنْ سافر من موضع وترك جسداً على صورته حيَّاً بحياته ظاهراً بأعمال أصله بحيث لا يَعرِف أحد أنّه فُقِد وذلك هو البدل لا غير وهو في تلبُّسه بالأجساد والصُّوَر على صورته على قلب ابراهيم عليه,False,293867.0,38
41268,بَديهيٌّ,هو الذي لا يتوقّف حصوله على نظر وكسب سواء احتاج الى شيء آخر من حدس أو تجربة أو غير ذلك أو لم يحتج فيرادف الضّروري وقد يُراد به ما لا يحتاج بعد توجّه العقل الى شيء أصلاً فيكون أخصّ من الضروريّ كتصوّر ا,False,293264.0,38
41274,براعة الاستهلال,وهي كون ابتداء الكلام مناسباً للمقصود وهي تقع في ديباجات الكتب كثيراً,False,293264.0,38
41275,البرغوثيّة,هم الذين قالوا كلام الله إذا قُرِئ فهو عرض وإذا كُتِب فهو جسم,False,293867.0,38
41277,بَسِيطٌ,ثلاثة أقسام بسيط حقيقيّ وهو ما لا جزء له اصلاً كالبارئ تعالى وعرفيّ وهو ما لا يكون مركّباً من الأجسام المختلفة الطبائع وإضافيّ وهو ما يكون أجزاؤه أقلّ بالنسبة الى الآخر والبسيط أيضاً روحاني وجسماني فا,False,293264.0,38
41278,بِشَارَةٌ,كلّ خبرٍ صدقٍ يتغيّر به بشرة الوجه ويستعمل في الخير والشرّ وفي الخير أغلب,False,293283.0,38
41279,البِشرِيّة,هو بِشْر بن المُعتَمِر كان من أفاضل المعتزلة وهو الذي أحدث القول بالتوليد قالوا الأعراض والطعوم والرّوائح وغيرها تقع متولّدة في الجسم من فعل الغير كما إذا كان أسبابها من فعله,False,293867.0,38
41282,البضع,اسم لمفرد مبهم من الثلاثة الى سبعة وقيل البضع ما فوق الثلاثة وما دون التسعة وقد يكون البضع بمعنى السبعة لأنّه يجيء في المصابيح الإيمان بضع وهو سبع وسبعون شعبة,False,293203.0,38
41284,البلاغة في المتكلم,ملكة يقتدر بها على تأليف كلامٍ بليغ فعلم أنّ كلّ بليغ كلاماً كان أو متكلّماً فصيح لأنّ الفصاحة مأخوذة في تعريف البلاغة وليس كلّ فصيح بليغاً,False,293228.0,38
41285,البلاغة في الكلام,مطابقته لمقتضى الحال المراد بالحال الأمر الداعي الى المتكلّم على وجه مخصوص مع فصاحته أي فصاحة الكلام وقيل البلاغة وهي تنبّئ عن الوصول والانتهاء يوصف بها الكلام والمتكلّم فقط دون المفرد,False,293264.0,38
41287,البَنانيّة,أصحاب بَنان بن سِمعان التَّميمي قال الله تعالى على صورة إنسان وروح الله حلّت في عليّ رضي الله عنه ثمّ في ابنه محمد بن حنيفيّة ثمّ في ابنه أبي هاشم ثمّ في بنان,False,293867.0,38
41291,بيان التغيير,وهو تغيير موجب الكلام نحو التعليق والاستثناء والتخصيص,False,293215.0,38
41293,بيان التبديل,وهو النسخ وهو رفع حكمٍ شرعيّ بدليل شرعيّ متأخّر,False,293253.0,38
41296,بين بين المشهور,وهو أن يجعل الهمزة بينها وبين مخرج الحرف الذي منه حركتها نحو سُئِلَ وغير المشهور وهو أن يجعل الهمزة بينها وبين حرف منه حركة ما قبلها نحو سُؤِلَ,False,293283.0,38
41299,بيع الوفاء,هو أن يقول البائع للمشتري بعت منك هذا العين بما لك عليّ من الدين على أنّي متى قضيت الدين فهو لي,False,293283.0,38
41300,البيع بالرقم,وهو أن يقول بعتك هذا الثوب برقم الذي عليه وقبل المشتري من غير أن يعلم مقداره فإنّ فيه ينعقد البيع فاسداً فإن علم المشتري قدر الرقم في المجلس وقبله انقلب جائزة بالاتّفاق,False,293283.0,38
41301,بيع الغرر,وهو البيع الذي فيه خطر انفساخه بهلاك المبيع,False,293283.0,38
41302,بيع العينيّة,وهو أن يستقرض رجل من تاجر شيئاً فلا يقرضه قرضاً حسناً بل يَعْطِيَه عينا ويبيعها من المستقرض بأكثر من القيمة سُمِيّ بها لأنّها أعراض عن الدَّيْن الى العين,False,293283.0,38
41303,بيع التجلِيّة,وهو العقد الذي يباشره الانسان عن ضرورة ويصير كالمدفوع اليه صورتها أن يقول الرجل لغيره أبيعُ داري منك بكذا في الظاهر ولا يكون بيعاً في الحقيقة ويشهد على ذلك وهو نوع من الهزل,False,293283.0,38
41304,بَيْضَاءُ,العقل الأوّل فإنّه مركز العماء وأوّل منفصل من سواد الغيب وهو أعظم نَيِرات فلكِهِ فلذلك وُصِفَ بالبياض ليقابل بياضه سواد الغيب فيتبيّن بضدّه كمال التبيّن ولأنّه هو أوّل موجود ويرجّح وجوده على عدمه والو,False,293264.0,38
41305,البَيْهَسِيَّة,هو ابو بيهس بن الهَيْضَم بن جابر قالوا الايمان هو الاقرار والعلم بالله وبما جاء به الرسول عليه السلام ووافقوا القدريّة بإسناد أفعال العباد إليهم,False,293867.0,38
41306,تَأْنِيثٌ,وهو الموقوف عليها هاء,False,293283.0,38
41309,تَابِعٌ2,وهو كلّ ثانٍ بإعراب سابقه من جهة واحدة وخرج بهذا القيد خبر المبتدأ والمفعول الثاني والمفعول الثالث من باب علمت وأعلمت فإنّ العامل في هذه الاشياء لا يعمل من جهة واحدة وهو خمسة أضرُب تأكيد وصفة وبدل وعط,False,293283.0,38
41311,التأكيد اللفظي,وهو أن يكرّر اللفظ الأوّل,False,293253.0,38
41313,تَأْوِيلٌ,في الأصل الترجيع,False,293253.0,38
41315,تَبَايُنٌ,ما إذا نُسِبَ أحد الشيئين الى الآخر لم يصدق أحدهما على شيء ممّا صدق عليه الآخر فإن لم يتصادقا على شيء أصلاً فبينهما التباين الكلّيّ كالانسان والفرس ومرجعهما الى سالبتين كلّيّتين وإن صدَقا في الجملة فب,False,293283.0,38
41317,تَبَسُّمٌ,ما لا يكون مسموعاً له ولجيرانه,False,293226.0,38
41318,التبوئة,وهي إسكان المرأة في بيتٍ خالٍ,False,293252.0,38
41319,تَبْشِيرٌ,إخبار فيه سرور,False,293253.0,38
41323,التجَلّي الذاتي,ما يكون مبدؤه الذات من غير اعتبار صفة من الصفات معها وإن كان لا يحصل ذلك إلّأ بواسطة الأسماء والصفات إذ لا يتجلّى الحقّ من حيث ذاته على الموجودات إلّا من وراء حِجاب من الحُجب الأسمائيّة,False,293228.0,38
41324,التجَلّي الصّفاتيّ,ما يكون مبدؤه صفة من الصفات من حيث تعيينها وامتيازها عن الذات,False,293228.0,38
